CDSCode,SchoolID,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,LastUpDate,Multilingual
43696746049027,6049027,635430,6052,Active,Santa Clara,Santa Clara Unified,Sutter Elementary,3200 Forbes Avenue,3200 Forbes Ave.,Santa Clara,95051-6119,CA,3200 Forbes Avenue,3200 Forbes Ave.,Santa Clara,95051-6119,CA,(408) 423-4200,No Data,(408) 423-4280,http://sutter.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.334641,-121.98728,Michael,Fong,08/18/2025,N
43696746049035,6049035,635430,6650,Active,Santa Clara,Santa Clara Unified,Washington Open Elementary,270 Washington Avenue,270 Washington Ave.,Santa Clara,95050-5950,CA,270 Washington Avenue,270 Washington Ave.,Santa Clara,95050-5950,CA,(408) 423-3900,No Data,(408) 423-3980,http://washingtonopen.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.341942,-121.94032,Heidi,Pilawski,11/07/2025,N
43696746049043,6049043,635430,6054,Active,Santa Clara,Santa Clara Unified,Westwood Elementary,435 Saratoga Avenue,435 Saratoga Ave.,Santa Clara,95050-6434,CA,435 Saratoga Avenue,435 Saratoga Ave.,Santa Clara,95050-6434,CA,(408) 423-4300,No Data,(408) 423-4380,http://westwood.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.33413,-121.96064,Corinne,Ghaffari,11/05/2025,N
43696746101752,6101752,635430,7866,Active,Santa Clara,Santa Clara Unified,Buchser Middle,1111 Bellomy Street,1111 Bellomy St.,Santa Clara,95050-5433,CA,1111 Bellomy Street,1111 Bellomy St.,Santa Clara,95050-5433,CA,(408) 423-3000,No Data,(408) 423-3080,http://buchser.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.344283,-121.94447,Justin,Ponzio,08/15/2023,N
43696746101760,6101760,635430,7867,Active,Santa Clara,Santa Clara Unified,Marian A. Peterson Middle,1380 Rosalia Avenue,1380 Rosalia Ave.,Sunnyvale,94087-3763,CA,1380 Rosalia Avenue,1380 Rosalia Ave.,Sunnyvale,94087-3763,CA,(408) 423-2800,No Data,(408) 423-2880,http://peterson.santaclarausd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.350303,-122.00894,Rick,Hayashi,07/22/2024,N
43696826049068,6049068,635910,6147,Active,Santa Clara,Saratoga Union Elementary,Argonaut Elementary,13200 Shadow Mountain Road,13200 Shadow Mountain Rd.,Saratoga,95070-4362,CA,13200 Shadow Mountain Road,13200 Shadow Mountain Rd.,Saratoga,95070-4362,CA,(408) 867-4773,No Data,(408) 867-5737,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.276461,-122.02601,Joe,Bosco,02/09/2023,N
43696826049084,6049084,635910,6149,Active,Santa Clara,Saratoga Union Elementary,Foothill Elementary,13919 Lynde Avenue,13919 Lynde Ave.,Saratoga,95070-5310,CA,13919 Lynde Avenue,13919 Lynde Ave.,Saratoga,95070-5310,CA,(408) 867-4036,No Data,(408) 867-4119,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.265272,-122.03334,Debbie,Stewart,09/30/2024,N
43696826049092,6049092,635910,6150,Active,Santa Clara,Saratoga Union Elementary,Redwood Middle,13925 Fruitvale Avenue,13925 Fruitvale Ave.,Saratoga,95070-5603,CA,13925 Fruitvale Avenue,13925 Fruitvale Ave.,Saratoga,95070-5603,CA,(408) 867-3042,No Data,(408) 867-3195,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.267516,-122.01397,Steve,Hamm,02/09/2023,N
43696826049100,6049100,635910,6151,Active,Santa Clara,Saratoga Union Elementary,Saratoga Elementary,14592 Oak Street,14592 Oak St.,Saratoga,95070-6028,CA,14592 Oak Street,14592 Oak St.,Saratoga,95070-6028,CA,(408) 867-3476,No Data,(408) 867-0538,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.256034,-122.03355,Kristin,Murphy,02/09/2023,N
43696906049142,6049142,638460,6456,Active,Santa Clara,Sunnyvale,Bishop Elementary,450 North Sunnyvale Avenue,450 North Sunnyvale Ave.,Sunnyvale,94085-4320,CA,450 North Sunnyvale Avenue,450 North Sunnyvale Ave.,Sunnyvale,94085-4320,CA,(408) 522-8229,No Data,(408) 522-8238,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.386797,-122.02541,Tara,Lubrano,02/09/2023,N
43696906049159,6049159,638460,2796,Active,Santa Clara,Sunnyvale,Vargas Elementary,1054 Carson Drive,1054 Carson Dr.,Sunnyvale,94086-5806,CA,1054 Carson Drive,1054 Carson Dr.,Sunnyvale,94086-5806,CA,(408) 522-8267,No Data,(408) 522-8308,No Data,09/01/1993,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.381565,-122.04785,Manuel,Villalpando,08/21/2024,N
43696906049167,6049167,638460,6458,Active,Santa Clara,Sunnyvale,Cherry Chase Elementary,1138 Heatherstone Way,1138 Heatherstone Way,Sunnyvale,94087-1620,CA,1138 Heatherstone Way,1138 Heatherstone Way,Sunnyvale,94087-1620,CA,(408) 522-8200,No Data,(408) 522-4679,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.366463,-122.05657,Gloria,Marchant,02/09/2023,N
43696906049175,6049175,638460,6459,Active,Santa Clara,Sunnyvale,Cumberland Elementary,824 Cumberland Avenue,824 Cumberland Ave.,Sunnyvale,94087-1221,CA,824 Cumberland Avenue,824 Cumberland Ave.,Sunnyvale,94087-1221,CA,(408) 522-8255,No Data,(408) 522-8314,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.367392,-122.04312,Shana,Riehl,07/15/2025,N
43696906049191,6049191,638460,6460,Active,Santa Clara,Sunnyvale,Ellis Elementary,550 East Olive Avenue,550 East Olive Ave.,Sunnyvale,94086-6345,CA,550 East Olive Avenue,550 East Olive Ave.,Sunnyvale,94086-6345,CA,(408) 522-8260,No Data,(408) 522-8232,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.369847,-122.02372,Stephanie,Fischer,02/09/2023,N
43696906049217,6049217,638460,7433,Active,Santa Clara,Sunnyvale,Fairwood Elementary,1110 Fairwood Avenue,1110 Fairwood Ave.,Sunnyvale,94089-2311,CA,1110 Fairwood Avenue,1110 Fairwood Ave.,Sunnyvale,94089-2311,CA,(408) 523-4870,No Data,(408) 523-4873,No Data,09/04/1997,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.396122,-121.99124,Rachelle,Romander,02/09/2023,N
43696906049233,6049233,638460,6463,Active,Santa Clara,Sunnyvale,Lakewood Elementary,750 Lakechime Drive,750 Lakechime Dr.,Sunnyvale,94089-2539,CA,750 Lakechime Drive,750 Lakechime Dr.,Sunnyvale,94089-2539,CA,(408) 522-8272,No Data,(408) 522-8276,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.398337,-122.00335,Carly,Sturm,02/09/2023,N
43696906049241,6049241,638460,6464,Active,Santa Clara,Sunnyvale,Columbia Middle,739 Morse Avenue,739 Morse Ave.,Sunnyvale,94085-3010,CA,739 Morse Avenue,739 Morse Ave.,Sunnyvale,94085-3010,CA,(408) 522-8247,No Data,(408) 522-8254,No Data,08/31/1994,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.392517,-122.01908,Daniel,Poo,08/14/2020,Y
43696906049258,6049258,638460,6465,Active,Santa Clara,Sunnyvale,Sunnyvale Middle,1080 Mango Avenue,1080 Mango Ave.,Sunnyvale,94087-1728,CA,1080 Mango Avenue,1080 Mango Ave.,Sunnyvale,94087-1728,CA,(408) 522-8288,No Data,(408) 522-8296,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.360221,-122.05401,Vince,Iwasaki,02/09/2023,N
43696906049282,6049282,638460,4088,Active,Santa Clara,Sunnyvale,San Miguel Elementary,777 San Miguel Avenue,777 San Miguel Ave.,Sunnyvale,94085-3411,CA,777 San Miguel Avenue,777 San Miguel Ave.,Sunnyvale,94085-3411,CA,(408) 522-8278,No Data,(408) 522-8328,No Data,08/31/1994,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.391949,-122.00801,Esteban,Ybarra,08/23/2022,Y
43697086049290,6049290,640320,6667,Active,Santa Clara,Union Elementary,Alta Vista Elementary,200 Blossom Valley Road,200 Blossom Valley Rd.,Los Gatos,95032-3809,CA,200 Blossom Valley Road,200 Blossom Valley Rd.,Los Gatos,95032-3809,CA,(408) 356-6146,No Data,(408) 356-6706,https://altavista.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.240759,-121.94236,Nicholas,Barbara,08/19/2025,N
43697086049316,6049316,640320,6669,Active,Santa Clara,Union Elementary,Carlton Elementary,2421 Carlton Avenue,2421 Carlton Ave.,San Jose,95124-4949,CA,2421 Carlton Avenue,2421 Carlton Ave.,San Jose,95124-4949,CA,(408) 356-1141,No Data,(408) 356-5993,https://carlton.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.247604,-121.9459,Alex,Chapman,05/23/2025,N
43697086049332,6049332,640320,6671,Active,Santa Clara,Union Elementary,Dartmouth Middle,5575 Dartmouth Drive,5575 Dartmouth Dr.,San Jose,95118-3332,CA,5575 Dartmouth Drive,5575 Dartmouth Dr.,San Jose,95118-3332,CA,(408) 264-1122,No Data,(408) 264-9332,https://dartmouth.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.239598,-121.89671,Scott,Boggs,05/23/2025,N
43697086049357,6049357,640320,6672,Active,Santa Clara,Union Elementary,Guadalupe Elementary,6044 Vera Cruz Drive,6044 Vera Cruz Dr.,San Jose,95120-4863,CA,6044 Vera Cruz Drive,6044 Vera Cruz Dr.,San Jose,95120-4863,CA,(408) 268-1030,No Data,(408) 268-6914,https://guadalupe.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.228769,-121.89693,Daisy,Barocio,05/23/2025,N
43697086049373,6049373,640320,6674,Active,Santa Clara,Union Elementary,Lietz Elementary,5300 Carter Avenue,5300 Carter Ave.,San Jose,95118-2813,CA,5300 Carter Avenue,5300 Carter Ave.,San Jose,95118-2813,CA,(408) 264-8314,No Data,(408) 264-9615,https://lietz.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.243765,-121.90302,Crista,Leamons,08/20/2024,N
43697086049407,6049407,640320,6677,Active,Santa Clara,Union Elementary,Noddin Elementary,1755 Gilda Way,1755 Gilda Way,San Jose,95124-6207,CA,1755 Gilda Way,1755 Gilda Way,San Jose,95124-6207,CA,(408) 356-2126,No Data,(408) 358-9807,https://noddin.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.237773,-121.91388,Megan,Wright,08/20/2024,N
43697086049415,6049415,640320,6678,Active,Santa Clara,Union Elementary,Oster Elementary,1855 Lencar Way,1855 Lencar Way,San Jose,95124-3603,CA,1855 Lencar Way,1855 Lencar Way,San Jose,95124-3603,CA,(408) 266-8121,No Data,(408) 266-3751,https://oster.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.255483,-121.91957,Kyle,Sanchez,05/23/2025,N
43697086049449,6049449,640320,6680,Active,Santa Clara,Union Elementary,Union Middle,2130 Los Gatos-Almaden Road,2130 Los Gatos-Almaden Rd.,San Jose,95124-5418,CA,2130 Los Gatos-Almaden Road,2130 Los Gatos-Almaden Rd.,San Jose,95124-5418,CA,(408) 371-0366,No Data,(408) 371-1217,https://unionms.unionsd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.242736,-121.9344,Todd,Feinberg,05/23/2025,N
43733870137505,0137505,624500,14277,Active,Santa Clara,Milpitas Unified,Mabel Mattos Elementary,1750 McCandless Drive,1750 McCandless Dr.,Milpitas,95035,CA,1750 McCandless Drive,1750 McCandless Dr.,Milpitas,95035,CA,(408) 635-2852,1501,(408) 635-2857,www.musd.org,08/16/2018,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.405981,-121.89845,Laurie,Armino,10/01/2025,N
43733870140673,0140673,624500,14571,Active,Santa Clara,Milpitas Unified,Milpitas Middle College High,1450 Escuela Parkway,1450 Escuela Pkwy.,Milpitas,95035-3248,CA,1450 Escuela Parkway,1450 Escuela Pkwy.,Milpitas,95035,CA,(408) 947-5355,No Data,No Data,http://sites.google.com/musd.org/mmchs,08/12/2021,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,10-12,C,N,N,No Data,37.453595,-121.90101,Karisa,Scott,02/09/2023,N
43733874334470,4334470,624500,3666,Active,Santa Clara,Milpitas Unified,Milpitas High,1285 Escuela Parkway,1285 Escuela Pkwy.,Milpitas,95035-3221,CA,1285 Escuela Parkway,1285 Escuela Pkwy.,Milpitas,95035-3221,CA,(408) 635-2800,No Data,(408) 635-2851,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.450802,-121.89981,Greg,Wohlman,06/29/2023,N
43733876047583,6047583,624500,3672,Active,Santa Clara,Milpitas Unified,Alexander Rose Elementary,250 Roswell Drive,250 Roswell Dr.,Milpitas,95035-5945,CA,250 Roswell Drive,250 Roswell Dr.,Milpitas,95035-5945,CA,(408) 635-2668,No Data,(408) 635-2673,www.musd.org,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-7,N,N,N,No Data,37.432219,-121.87707,Ryan,Startz,10/01/2025,N
43733876047591,6047591,624500,3675,Active,Santa Clara,Milpitas Unified,Anthony Spangler Elementary,140 North Abbott,140 North Abbott,Milpitas,95035-4849,CA,140 North Abbott,140 North Abbott,Milpitas,95035-4849,CA,(408) 635-2870,No Data,(408) 635-2875,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.430325,-121.91456,Parwinder,Johal,02/09/2023,N
43733876047609,6047609,624500,3665,Active,Santa Clara,Milpitas Unified,Curtner Elementary,275 Redwood,275 Redwood,Milpitas,95035-3843,CA,275 Redwood,275 Redwood,Milpitas,95035-3843,CA,(408) 635-2852,No Data,(408) 635-2857,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.440082,-121.91265,Kevin,Slavin,10/20/2023,N
43733876047625,6047625,624500,3674,Active,Santa Clara,Milpitas Unified,John Sinnott Elementary,2025 Yellowstone Avenue,2025 Yellowstone Ave.,Milpitas,95035-6951,CA,2025 Yellowstone Avenue,2025 Yellowstone Ave.,Milpitas,95035-6951,CA,(408) 635-2674,No Data,(408) 635-2679,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.424319,-121.86953,Tawiah,Burroughs,10/01/2025,N
43733876047633,6047633,624500,3676,Active,Santa Clara,Milpitas Unified,Joseph Weller Elementary,345 Boulder Drive,345 Boulder Dr.,Milpitas,95035-2869,CA,345 Boulder Drive,345 Boulder Dr.,Milpitas,95035-2869,CA,(408) 635-2876,No Data,(408) 635-2880,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.457484,-121.90541,Deanna,Sainten,02/09/2023,N
43733876047641,6047641,624500,3669,Active,Santa Clara,Milpitas Unified,Marshall Pomeroy Elementary,1505 Escuela Parkway,1505 Escuela Pkwy.,Milpitas,95035-3213,CA,1505 Escuela Parkway,1505 Escuela Pkwy.,Milpitas,95035-3213,CA,(408) 635-2858,No Data,(408) 635-2863,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.453954,-121.90214,Nichol,Klein,08/08/2024,N
43733876047666,6047666,624500,3670,Active,Santa Clara,Milpitas Unified,Rancho Milpitas Middle,1915 Yellowstone Avenue,1915 Yellowstone Ave.,Milpitas,95035-6992,CA,1915 Yellowstone Avenue,1915 Yellowstone Ave.,Milpitas,95035-6992,CA,(408) 635-2656,No Data,(408) 635-2661,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,N,N,N,No Data,37.42487,-121.87002,Vern,Caruz,05/23/2025,Y
43733876047674,6047674,624500,3671,Active,Santa Clara,Milpitas Unified,Robert Randall World Languages,1300 Edsel Drive,1300 Edsel Dr.,Milpitas,95035-5701,CA,1300 Edsel Drive,1300 Edsel Dr.,Milpitas,95035-5701,CA,(408) 635-2662,No Data,(408) 635-2667,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-6,N,N,N,No Data,37.430346,-121.88074,Kristan,Prolo,10/01/2025,Y
43733876047682,6047682,624500,9401,Active,Santa Clara,Milpitas Unified,Thomas Russell Middle,1500 Escuela Parkway,1500 Escuela Pkwy.,Milpitas,95035-3220,CA,1500 Escuela Parkway,1500 Escuela Pkwy.,Milpitas,95035-3220,CA,(408) 635-2864,No Data,(408) 635-2869,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,N,N,N,No Data,37.453899,-121.90174,Shangrila,Mia-Ramzan,06/29/2023,N
43733876047690,6047690,624500,3663,Active,Santa Clara,Milpitas Unified,William Burnett Elementary,400 Fanyon,400 Fanyon,Milpitas,95035-4630,CA,400 Fanyon,400 Fanyon,Milpitas,95035-4630,CA,(408) 635-2650,No Data,(408) 635-2655,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.441689,-121.88227,Brandi,McMillan,10/01/2025,N
43733876067219,6067219,624500,3677,Active,Santa Clara,Milpitas Unified,Pearl Zanker Elementary,1585 Fallen Leaf Drive,1585 Fallen Leaf Dr.,Milpitas,95035-6762,CA,1585 Fallen Leaf Drive,1585 Fallen Leaf Dr.,Milpitas,95035-6762,CA,(408) 635-2882,No Data,(408) 635-2887,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,37.407667,-121.90486,Hetal,Patel,07/22/2024,N
